fs,fft_x_mag,fft_y_mag,fft_z_mag,psd_x,psd_y,psd_z
51.625,0.015653098876008964,0.0032710376927259643,0.007661001684082931,0.0009800780176884524,4.2798750348936e-05,0.000234763787214086
51.75,0.0075479261460934055,0.013922694349748932,0.016954484864591383,0.0002278847564275218,0.0007753656718261234,0.0011498182280946332
51.875,0.009121952455260735,0.00407503298609032,0.016016380557599193,0.00033284006638414936,6.642357535089675e-05,0.0010260977846633657
52.0,0.002047497238147492,0.009841007606849122,0.0047257632633121585,1.6768979760886428e-05,0.0003873817228722491,8.933135368348312e-05
52.125,0.0069007455031023365,0.0183208424119896,0.018290723572198134,0.0001904811539943485,0.0013426130667398275,0.001338202275178258
52.25,0.00881930356339925,0.009290942840362058,0.018714673001018114,0.0003111204613735468,0.00034528647545149993,0.0014009559421401454
52.375,0.0065859200208027565,0.016718142460327667,0.01266966644628083,0.00017349737008164233,0.0011179851492952432,0.0006420817914400572
52.5,0.003091226769858055,0.015234470948212453,0.00916397220473787,3.8222731770748266e-05,0.0009283564202877169,0.00033591354627683303
52.625,0.005857893567856898,0.011744816007535458,0.008517102068780001,0.0001372596682093569,0.0005517628122034446,0.0002901641106000663
52.75,0.008293117034142757,0.0073264736207853,0.01048061504759256,0.00027510316056795505,0.00021470886286425146,0.00043937316710329443
52.875,0.017982714884021835,0.0062852238415483435,0.020681613627786463,0.001293512138400082,0.00015801615495347087,0.001710916568996171
53.0,0.011071818175047921,0.014274400956626758,0.02084630487237134,0.000490340630805286,0.0008150340906821876,0.0017382737073274126
53.125,0.0063155443211320925,0.007502692383284572,0.010684486040368273,0.00015954440028873528,0.0002251615719927853,0.000456632967787298
53.25,0.007547198781729351,0.012064488692227468,0.003990420937898993,0.000227840837803748,0.0005822075496195378,6.36938370464907e-05
53.375,0.006518507831998816,0.0026761492589858454,0.008596901690205657,0.00016996377742331962,2.864709942548196e-05,0.00029562687468424355
53.5,0.018516758216184103,0.021035190056978237,0.024485688035786463,0.001371481339346486,0.0017699168829327842,0.0023981956743434254
53.625,0.00358819773045294,0.011308214748131304,0.0066770670011162695,5.150065181131052e-05,0.0005115028831594173,0.00017833289494958326
53.75,0.005121731938240352,0.0054218381270904545,0.014523285814200157,0.00010492855218876509,0.00011758531470548691,0.0008437033233637901
53.875,0.011175674648530934,0.02010913460552574,0.014808540070437746,0.000499582815399268,0.0016175091783326117,0.0008771714360710415
54.0,0.01934185332665618,0.011947888161166424,0.009365593164618165,0.001496429160439523,0.0005710081260469631,0.00035085734130056994
54.125,0.012043920394025435,0.013842955769049647,0.014009272720526786,0.0005802240738304871,0.0007665096976954596,0.0007850388886323839
54.25,0.008031975201128246,0.0042554858997086616,0.006173917651178315,0.00025805050252615655,7.243664097047695e-05,0.00015246903665412466
54.375,0.003075552737210437,0.012536487789887493,0.016229160845674964,3.7836098557450444e-05,0.0006286541044239928,0.0010535426470191572
54.5,0.01283437588794339,0.0066115368060410094,0.0034820388758456883,0.0006588848177320907,0.0001748496757505398,4.849837893160282e-05
54.625,0.006110851849386394,0.00940493699762717,0.007270307465780252,0.00014937004130059645,0.0003538113597173454,0.0002114294825879203
54.75,0.006928783356352147,0.012132175779361761,0.011949234938669267,0.0001920321551970501,0.0005887587565653286,0.0005711368624780573
54.875,0.0054203468611530616,0.005641106261568785,0.0015584248976722385,0.00011752064038084739,0.0001272883194172422,9.714752646738908e-06
55.0,0.014617658327426513,0.020876928221814715,0.01892998056919846,0.0008547037399095267,0.001743384527915215,0.0014333766574009252
55.125,0.008259080268957775,0.024583138504420215,0.03290008850838178,0.0002728496275563505,0.002417322794910031,0.00432966329543742
55.25,0.005461900209075367,0.00772715381081743,0.004347156035670495,0.00011932941557559014,0.00023883562406412133,7.559106239386564e-05
55.375,0.019349095215709038,0.003928040225901098,0.009055578965894772,0.0014975499426662974,6.17180000651886e-05,0.0003280140416302233
55.5,0.005988369007354252,0.008770741491100253,0.016228562681836464,0.0001434422534729638,0.00030770362521482993,0.0010534649868731804
55.625,0.010464311108177258,0.0076850061721439105,0.015489455379150696,0.00043800722787488776,0.00023623727946356,0.0009596929117708017
55.75,0.010833404075338997,0.01058404537191395,0.012601046755770996,0.0004694505754382863,0.0004480880657389324,0.000635145517364507
55.875,0.013341225661035771,0.008598058604617312,0.026153477488523813,0.0007119532085547174,0.00029570644707373515,0.0027360175389708873
56.0,0.00535644877419869,0.013226316671557605,0.019107510170472478,0.00011476617388245861,0.0006997418107852905,0.0014603877796588367
56.125,0.008319358444418655,0.0038862033462875494,0.012747412371117879,0.00027684689970687993,6.041030579478619e-05,0.0006499860886373166
56.25,0.004517277485030367,0.0035259465689131053,0.003974758080753555,8.16231835070491e-05,4.97291968273204e-05,6.319480720206274e-05
56.375,0.016654878671671265,0.004368401792801532,0.01029733355991218,0.0011095399342723616,7.633173689340655e-05,0.00042414031377637455
56.5,0.0028026090859255954,0.009568489308394218,0.010662103986224818,3.14184707540508e-05,0.0003662239505794178,0.00045472184565228463
56.625,0.017221765863713462,0.013384737451455804,0.011400315523297516,0.0011863568778582652,0.0007166047865776145,0.0005198687761229533
56.75,0.01801284758273022,0.009611820534592254,0.017436462328386682,0.0012978507121546798,0.0003695483759568373,0.0012161208741169917
56.875,0.01106649415473006,0.0131975526879367,0.010937204129891092,0.0004898691715066984,0.0006967015878034608,0.000478489736715627
57.0,0.01016783127254348,0.00684612869866644,0.00852060505748032,0.0004135391711476526,0.00018747791263481697,0.0002904028421822368
57.125,0.004891738333493527,0.005959053511252549,0.004712076733217775,9.57164156934801e-05,0.0001420412749998853,8.881466855892919e-05
57.25,0.010443157353761164,0.003977582507700632,0.0058367741146539585,0.0004362381420616635,6.328465042226418e-05,0.000136271728261978
57.375,0.006045741058160413,0.01810047332485449,0.013205344065817984,0.00014620393976930637,0.0013105085383350757,0.000697524447586537
57.5,0.006006438069997816,0.017168994191251258,0.01599562586516482,0.00014430919315487636,0.0011790974461568778,0.0010234401872733193
57.625,0.007774161874306441,0.005704774230249351,0.008717794558210812,0.00024175037139167937,0.0001301777960724683,0.0003039997678366802
57.75,0.006317549175678595,0.007205406583171247,0.012025862160473234,0.0001596457103484692,0.00020767153611523016,0.0005784854428108078
57.875,0.005901599883598598,0.004965520492688219,0.0013332983741469527,0.00013931552474436397,9.862557505322663e-05,7.11073821801163e-06
58.0,0.007442646157881344,0.010200271425763886,0.011769950430432604,0.00022157192732570374,0.0004161821486370209,0.0005541269325393625
58.125,0.008686199270461782,0.0031682296388383805,0.0010039694075995144,0.00030180023106468314,4.0150716177655896e-05,4.03181828558288e-06
58.25,0.013861815839643259,0.011970229701643444,0.012211428651846797,0.000768599753488739,0.0005731455964404276,0.0005964759588765795
58.375,0.009535308147818073,0.013226365370618415,0.01791258599578604,0.00036368840589538293,0.000699746963668376,0.0012834429482257205
58.5,0.008988730341173598,0.011537077884756223,0.014230450097427688,0.00032318909258533934,0.0005324166644757245,0.0008100228399015188
58.625,0.006920131980095002,0.012574518138978748,0.01567985589693662,0.0001915529064877343,0.0006324740257100223,0.0009834315237947926
58.75,0.007146403923971764,0.009331093222303088,0.013047396928611656,0.00020428435617823607,0.0003482772028932425,0.0006809382664509794
58.875,0.006125492691680106,0.004224174656075982,0.006149798437723938,0.00015008664286330557,7.137460610013858e-05,0.00015128008329852718
59.0,0.016165947675347656,0.0043834652699924,0.008315044376392602,0.0010453514569683132,7.685907109291819e-05,0.00027655985192551294
59.125,0.007426919052977384,0.006883693356180238,0.01929702902285091,0.00022063650647791394,0.0001895409368876798,0.0014895013164350013
59.25,0.011842023226887216,0.020584611352056473,0.016009237338616023,0.0005609340564245452,0.001694904898060849,0.0010251827206565498
59.375,0.0007590092757991611,0.016960539426977908,0.01898470088671332,2.304380322996668e-06,0.0011506395906162885,0.0014416754710318942
59.5,0.01432963296721117,0.008335845701377962,0.02089654173178608,0.0008213535238999408,0.00027794529422872584,0.001746661825393109
59.625,0.02050845308575982,0.0023397153181451374,0.01499880112263608,0.0016823865918832457,2.1897071079852006e-05,0.0008998561404655572
59.75,0.009220151762863995,0.010720839501407928,0.016325166312076228,0.0003400447941209762,0.00045974559845979437,0.0010660442204677941
59.875,0.02340635900484393,0.019982719844052338,0.03684031180949058,0.002191430567454554,0.0015972363694635324,0.005428834296881964
60.0,0.014149321070038079,0.0047927369757373595,0.01667156961765294,0.0008008131469720942,9.188131087440037e-05,0.0011117649340649943
60.125,0.01065793501483604,0.005601410837917776,0.017614474194445128,0.00045436631512187244,0.00012550321350057088,0.0012410788045870934
60.25,0.008282750553153223,0.004922214921433497,0.006317246932691365,0.0002744158269030401,9.691279893113025e-05,0.00015963043523439387
60.375,0.012319081762522877,0.012927227654980156,0.015079523627384099,0.000607039101886895,0.000668452859374735,0.0009095681313153411
60.5,0.0033050631243272807,0.004409465691419244,0.01413044978698336,4.3693769023152026e-05,7.777355073521358e-05,0.0007986784447298323
60.625,0.013253923532284063,0.006921957843518141,0.009696764417796464,0.000702665955998533,0.00019165400154976924,0.0003761089606969744
60.75,0.005840764856999488,0.0038972917809362646,0.005346457687499118,0.00013645813645904098,6.075553290301345e-05,0.00011433843921687367
60.875,0.015201588853716369,0.01045416607381747,0.00898480844564805,0.000924353214709735,0.00043715835319582474,0.0003229071312199541
61.0,0.007336256350694243,0.006623751624229423,0.003268469308328121,0.00021528262897240646,0.0001754963423179277,4.273156647793162e-05
61.125,0.011891577916038669,0.02201303923166772,0.008097001221934139,0.0005656385013328743,0.001938295584859769,0.00026224571515201175
61.25,0.005786929222606264,0.0018749669227161806,0.006651542197967417,0.00013395419930981736,1.4062003845119136e-05,0.00017697205444536484
61.375,0.013311371494139147,0.018709016906699363,0.017279362941528542,0.0007087704442199211,0.0014001092544606505,0.0011943055346602797
61.5,0.004522846731512269,0.012830498743757074,0.017176568287537077,8.182457022700485e-05,0.0006584867920542074,0.0011801379925456977
61.625,0.006394912236738122,0.010343216137623314,0.020199939254249653,0.00016357961006233188,0.0004279284802783654,0.001632150183501504
61.75,0.013324636158557954,0.019006577140178126,0.02075890747286546,0.0007101837150318002,0.001444999898342167,0.0017237289578679576
61.875,0.006445131555906428,0.011180939415878416,0.005034770869637376,0.00016615888309176328,0.0005000536248861742,0.0001013956708389964
62.0,0.00319894585068661,0.013711560068952406,0.01936028017902716,4.0933018222500314e-05,0.0007520275180979604,0.001499281794441728
62.125,0.0012986096545689761,0.01058847502875959,0.015544037856882909,6.7455481397590214e-06,0.0004484632137386616,0.000966468451584836
62.25,0.007804347901352076,0.010471645479422942,0.0034563569796396475,0.00024363138466135421,0.0004386214361868758,4.7785614282814825e-05
62.375,0.006406860435195958,0.006984842872036492,0.01202004021596594,0.00016419144254431735,0.000195152119788156,0.0005779254671737542
62.5,0.005513936394465638,0.012303844610826217,0.018429365771738464,0.00012161397824885086,0.0006055383688294294,0.0013585660909941012
62.625,0.0071375135106265634,0.014777503530030395,0.022687229787875112,0.00020377639645750693,0.0008734984423202432,0.002058841581791391
62.75,0.017388404480673667,0.012473206579886343,0.01133806434220736,0.0012094264415340482,0.0006223235295380798,0.000514206812112136
62.875,0.0015783629735938278,0.012855496256709497,0.011787982210730475,9.964918705647801e-06,0.0006610551360250875,0.0005558260984019925
63.0,0.01880499944901597,0.006265883037305862,0.009602778188823106,0.0014145120171099638,0.00015704516094878934,0.0003688533957749471
63.125,0.009524854044872027,0.00607798067051708,0.00990951054442415,0.0003628913783044601,0.00014776739612471702,0.0003927935969202136
63.25,0.0023783795741526004,0.007160338136565384,0.008929393110699986,2.262675759498522e-05,0.00020508176891981052,0.0003189362453016655
63.375,0.005489755742755032,0.012444910654620354,0.00813253319668059,0.00012054967246044741,0.0006195032048059328,0.00026455238478044723
63.5,0.011187022816514623,0.0017347739750116719,0.011504584169484834,0.0005005979179888751,1.2037762977511188e-05,0.0005294218276510442
63.625,0.00583309861565525,0.006200152636697577,0.01750111748223342,0.00013610015783983677,0.00015376757087339166,0.001225156452507745
63.75,0.008838589999240363,0.008086033588749944,0.012574651299130284,0.00031248269269868703,0.0002615357567935692,0.0006324874211788758
63.875,0.008849956055575847,0.016246140816524222,0.024208752114508944,0.0003132868887424944,0.0010557483657213373,0.0023442547157669653
64.0,0.017640092667423547,0.017608715083001224,0.018509061053154783,0.0012446914772611599,0.0012402673874972593,0.001370341364277645
64.125,0.0018637938631432334,0.006492823388771193,0.0021141018124483566,1.3894910257161512e-05,0.00016862702223109695,1.7877705893589707e-05
64.25,0.0035062493496237413,0.004625482515275684,0.007650716788996492,4.9175138006947635e-05,8.558035399648428e-05,0.00023413386954173118
64.375,0.01675774002517718,0.007509092711033796,0.013743687644198066,0.001123287403005701,0.00022554589337160356,0.0007555558002451303
64.5,0.0086985328307013,0.009643655137415141,0.014346997428251816,0.00030265789362715346,0.00037200033763757376,0.0008233453408250569
64.625,0.01229245019158765,0.0013811704450225155,0.0033199881781858223,0.000604417326850653,7.630527192814773e-06,4.408928601317446e-05
64.75,0.005212544919702868,0.021561286872518293,0.01415561890309713,0.00010868249815968072,0.0018595563663961186,0.0008015261861188832
64.875,0.015859327773610002,0.019649352273688105,0.012618432171930613,0.0010060731097231903,0.0015443881791019677,0.000636899321910454
65.0,0.013277461264011078,0.01042595957984172,0.010009232783080883,0.0007051639104692586,0.00043480253264197336,0.0004007389636236043
65.125,0.005745024537362692,0.01131950343523098,0.01715313132589035,0.00013202122773959765,0.0005125246320808238,0.0011769196571329635
65.25,0.012711863094506642,0.011226910298222613,0.012428565453077096,0.00064636585333392,0.0005041740593773478,0.0006178769568856859
65.375,0.01728017109754776,0.014291262236116974,0.009287084792376207,0.0011944172526420996,0.0008169607052058525,0.0003449997757631417
65.5,0.008717003654542482,0.0037016031456912927,0.016332104356704426,0.0003039446108532279,5.4807463392766696e-05,0.0010669505308731348
65.625,0.013001214399242582,0.009345807410195677,0.018587519014347458,0.0006761263034202906,0.0003493764645938737,0.0013819834524349131
65.75,0.017858669206786106,0.009444293842670808,0.007526609860469675,0.0012757282633496412,0.00035677874474683894,0.00022659942396687736
65.875,0.010502737406717023,0.0021762023650716412,0.004270051216991635,0.00044122997213781205,1.894342693497362e-05,7.293334958292698e-05
66.0,0.018333123000537903,0.013664508944197544,0.02234006876300177,0.0013444135958114074,0.0007468752187442186,0.00199631468934259
66.125,0.00546454199978358,0.011866167439182514,0.01932076741283008,0.00011944487706959493,0.0005632237187788611,0.0014931682136827072
66.25,0.01933369092036622,0.0076707602729103016,0.015539035408493709,0.001495166418417005,0.0002353622526578357,0.000965846485705685
66.375,0.017239366949553036,0.00141073798720307,0.0033891325993888307,0.001188783091285366,7.960726674151077e-06,4.594487910496037e-05
66.5,0.0074145676738350385,0.0029104232033162003,0.007080152405944077,0.00021990325515951813,3.388225288960533e-05,0.00020051423236558283
66.625,0.015495011380309573,0.022247518808933987,0.027871779279516493,0.0009603815107036927,0.001979808372615486,0.0031073443208243395
66.75,0.010167539762493122,0.01307028460975825,0.02384170498373424,0.0004135154592875148,0.0006833293591203335,0.0022737075861256725
66.875,0.018044825808176002,0.005348723901834802,0.011204799934474112,0.001302462953789659,0.00011443538951223563,0.0005021901662863643
67.0,0.023697915696583787,0.005119192113539511,0.005068685162302361,0.002246364833449569,0.0001048245115813005,0.00010276627709817643
67.125,0.0153713657308802,0.012721938344029628,0.015868015589871817,0.0009451155377299127,0.0006473908609171652,0.00100717567504166
67.25,0.011760115423745101,0.007737369073966083,0.02179031713109475,0.0005532012591192297,0.00023946752074706707,0.0018992716826947253
67.375,0.013522439709854424,0.010742893784737924,0.010203243299526049,0.0007314255028265912,0.00046163906748064283,0.0004164246953172928
67.5,0.017168945397261458,0.011416381457602999,0.011680792255676762,0.0011790907442165816,0.0005213350623420063,0.0005457636308811129
67.625,0.0010905432406293424,0.0044208664772051485,0.00555361205738326,4.757138238729392e-06,7.817624163710504e-05,0.0001233704275356509
67.75,0.012253002217612188,0.005035921580710239,0.007838645007741504,0.0006005442533792367,0.00010144202466825245,0.0002457774222295632
67.875,0.007303127656517058,0.009277948685331508,0.020738638874180006,0.00021334269426953736,0.00034432132723057865,0.0017203645694146006
68.0,0.0035659150954672797,0.02406708949580877,0.01712172070317561,5.0863001872325676e-05,0.002316899187197075,0.0011726132793502095
68.125,0.012821828179047107,0.01697753323837421,0.011724893468995362,0.0006575971114120259,0.0011529465394404042,0.0005498925074371604
68.25,0.00793411967170013,0.007901100382857448,0.014877883157905381,0.0002518010198594359,0.00024970954903996045,0.0008854056290411384
68.375,0.008618454898682685,0.013687316747993967,0.015583840705448201,0.00029711105936251026,0.0007493705590396646,0.0009714243645311372
68.5,0.00821072103731857,0.009741241302768733,0.007144365557244657,0.00026966375981066296,0.0003795671284750699,0.00020416783686217504
68.625,0.021020637950621604,0.014979310869026088,0.017709630321727437,0.0017674688794044528,0.0008975190164436924,0.0012545240245289914
68.75,0.0021255388777489366,0.015678962133754377,0.02252737236992121,1.8071662083288836e-05,0.0009833194143668144,0.002029930023572358
68.875,0.005036854526235976,0.004537618229269739,0.006387374860478348,0.00010147961407385536,8.235991677840416e-05,0.00016319423043308317
69.0,0.00784553465725911,0.005068929489424195,0.015336922171895575,0.00024620965623301525,0.00010277618467501694,0.0009408847268271283
69.125,0.013231067127439636,0.00846084192145599,0.00426562449509458,0.000700244549323255,0.00028634338407946836,7.278220933260356e-05
69.25,0.013055876437187712,0.01447691417608474,0.011128815818294894,0.0006818236381724533,0.0008383241762468932,0.0004954021660701226
69.375,0.007545556866930176,0.009657516641042257,0.012109096507956602,0.00022774171372830855,0.0003730705106880325,0.0005865208729560271
69.5,0.005381682131330712,0.015221981430515612,0.01659725929209095,0.00011585001025073712,0.0009268348746838484,0.0011018760640355973
69.625,0.005409296747346126,0.010685203871459575,0.01953037171564333,0.00011704196520339752,0.0004566943270986188,0.001525741677404804
69.75,0.00563203240121444,0.017829291004955342,0.004452293195903668,0.00012687915587331715,0.001271534470957526,7.929165880916038e-05
69.875,0.02500684525951176,0.004035096880814263,0.018853284708866307,0.002501369239332663,6.512802735022798e-05,0.0014217853772542884
70.0,0.024638507876683657,0.019563863665899024,0.016720951208045707,0.0024282242815576102,0.001530979046151536,0.0011183608372073808
70.125,0.02487727152665129,0.02245423052785067,0.02387513356600312,0.00247551455444294,0.002016769874391444,0.0022800880111779553
70.25,0.010506619037685672,0.014579454788780866,0.018413763413895688,0.000441556174412236,0.0008502420077524213,0.0013562667322516936
70.375,0.01471664871276203,0.00748401312529602,0.011669567551593209,0.0008663189973393613,0.0002240418098384124,0.0005447152273647885
70.5,0.012104771739814226,0.011799030662814772,0.0027837840499285887,0.0005861019954920205,0.0005568684983281727,3.099781454654726e-05
70.625,0.0025789635000364,0.021910491468285484,0.008738966298557792,2.6604210938079993e-05,0.001920278545527244,0.00030547812786931554
70.75,0.029841434701060793,0.010358339605659886,0.007617112439211489,0.003562044900070701,0.0004291807975447288,0.0002320816076463616
70.875,0.011975320207255133,0.0033420908126528077,0.013046187785307712,0.0005736331762651724,4.4678284000073216e-05,0.0006808120629180485
71.0,0.005464195567354694,0.009236060732178865,0.012567712802326823,0.00011942973279319476,0.0003412192713939856,0.0006317896203270781
71.125,0.0027882465252443344,0.006918301992266541,0.015761018598690484,3.109727474214842e-05,0.00019145160982479673,0.0009936388290730693
71.25,0.008866417521637315,0.003966151327007701,0.01204702796657607,0.00031445343867198873,6.292142539489978e-05,0.0005805235313098637
71.375,0.01576783339408883,0.015346930710959978,0.020939048639198335,0.0009944982797749713,0.0009421131289880262,0.0017537750316588545
71.5,0.013519993046240882,0.0029902797230006686,0.02538204329515726,0.0007311608478816072,3.5767091287155825e-05,0.0025769924873489504
71.625,0.02427160065627356,0.023689574444914954,0.01322013162488935,0.0023564423936704767,0.0022447837495246704,0.0006990875207175981
71.75,0.013644165092138665,0.005258184178316883,0.018316240590952545,0.0007446529642461412,0.00011059400341240798,0.0013419386775426305
71.875,0.009211090315913318,0.010964981788433328,0.0269446651656929,0.00033937673923164845,0.00048092330248269814,0.0029040599235652174
72.0,0.012709112317498493,0.006211116473289675,0.009289357299856483,0.0006460861435951676,0.00015431187137908146,0.00034516863617758774
72.125,0.01047021353172763,0.01262952260730281,0.01643279348912215,0.00043850148559988945,0.000638019365153491,0.0010801468074245412
72.25,0.012038082215510887,0.006863733082193633,0.006968374900114752,0.000579661693709598,0.00018844332729439726,0.00019423299499419713
72.375,0.008653474560346847,0.005011025631954734,0.010200758335496477,0.0002995304878662802,0.00010044151153642935,0.0004162218824768034
72.5,0.0037634570423413613,0.004732779215279046,0.00715443789092419,5.665443563819515e-05,8.959679640230936e-05,0.00020474392614036708
72.625,0.02002861989110334,0.0077404539242216805,0.009309921619825785,0.0016045824589692016,0.00023965850781199524,0.00034669856226919826
72.75,0.006246412555803234,0.01443958610118607,0.020233887606462185,0.00015607067926918516,0.0008340065870942638,0.001637640830683776
72.875,0.012463477937926066,0.012542308652895066,0.019408509553402634,0.000621353129236679,0.0006292380253779458,0.0015067609723380853
73.0,0.011897652251056864,0.003923218594400713,0.010526192255254651,0.0005662165163483139,6.156657655780601e-05,0.000443202893578332
73.125,0.015376390673165388,0.005587845806255972,0.010336819332029535,0.0009457335605352301,0.0001248960830179698,0.0004273993356120781
73.25,0.009124494602969152,0.006631922531566539,0.007306852768934844,0.00033302560703845274,0.00017592958585879975,0.00021356038954756316
73.375,0.007786558053042521,0.007309997890922773,0.007394902064281581,0.00024252194525360533,0.00021374427666118157,0.00021873830616126396
73.5,0.005515204671381436,0.002562945374041032,0.006392204821620463,0.00012166993026891045,2.6274755961273306e-05,0.0001634411299261916
73.625,0.002346873896392249,0.01142809115939147,0.013751751343568406,2.2031268342269344e-05,0.0005224050701894459,0.0007564426600613418
73.75,0.006573711876178811,0.01086795227098635,0.006247767791324589,0.0001728547513240574,0.00047244954625774943,0.00015613840949725173
73.875,0.014637112238713411,0.003070524539129329,0.015816779534746982,0.0008569802187547757,3.7712483781581514e-05,0.001000682059403164
74.0,0.00556683531281134,0.016804610230542274,0.030856512773209756,0.00012395862159985332,0.0011295797000017843,0.0038084975220930273
74.125,0.002545249776144642,0.014008890626634775,0.007988529310562785,2.59131856918574e-05,0.0007849960663560626,0.0002552664021828829
74.25,0.01386148330523496,0.009456732374503347,0.024057928217435357,0.00076856287768523,0.0003577191488119189,0.0023151356404610894
74.375,0.011985015742016193,0.007680817976582032,0.0036766910123668447,0.0005745624093455038,0.00023597985915754278,5.407222720167653e-05
74.5,0.013599137882383079,0.005767162695485239,0.004534448992729395,0.0007397462045762661,0.00013304066222478628,8.22449106706585e-05
74.625,0.009049937931593274,0.0027531183342074613,0.014936244874976095,0.00032760550626276296,3.0318642248597068e-05,0.0008923656438609986
74.75,0.011330910519638885,0.007674602924958079,0.01331285923787558,0.0005135581328162526,0.00023559812022310039,0.0007089288843499567
74.875,0.0045458113509091475,0.012144237238183484,0.02916820125759279,8.26576033522178e-05,0.0005899299923891296,0.00340313585841375
75.0,0.011520474324432319,0.009013445625130321,0.010353150953302644,0.0005308853146396171,0.0003249688081487237,0.00042875093864748573
75.125,0.003222112835402553,0.012464663798607415,0.006587385728576652,4.1528044496263525e-05,0.0006214713744492569,0.00017357460294822142
75.25,0.004607076115273571,0.005405115190410174,0.016244202871219585,8.490060132769687e-05,0.00011686108088641125,0.0010554965076853544
75.375,0.002319121063876718,0.006583450089064424,0.010596225712235601,2.1513290035666723e-05,0.00017336726030080948,0.0004491199973785715
75.5,0.006060632970880433,0.013043732490328109,0.01698057010665103,0.00014692508803089194,0.0006805558291169644,0.001153359044587562
75.625,0.008496292939650062,0.011190558352919348,0.009359731105328041,0.00028874797486538997,0.000500914385000372,0.0003504182654561811
75.75,0.008473672983733603,0.009502922268333222,0.015003461702858469,0.00028721253534102695,0.0003612221265519338,0.000900415452276563
75.875,0.0037924787271954395,0.008714070258789465,0.004340099690370761,5.753157958491976e-05,0.00030374008190047635,7.534586128942549e-05
76.0,0.012551359446138239,0.014940757761384645,0.019863681839129562,0.0006301464957846544,0.0008929049699375021,0.0015782634248246623
76.125,0.010155865961733214,0.006768660574817864,0.008435670458431382,0.0004125664537307652,0.00018325906390837476,0.0002846421443330077
76.25,0.009543123271647354,0.006779789344355358,0.017642908650316973,0.0003642848071114292,0.00018386217421533782,0.001245088902573718
76.375,0.009319893597708507,0.013050576876935427,0.00991551822718922,0.00034744166669043206,0.0006812702272832066,0.00039327000685488665
76.5,0.00869973899050277,0.01950731194923024,0.022177159974599743,0.00030274183401149667,0.0015221408779383236,0.0019673056981559557
76.625,0.008529035333270558,0.014307786098286854,0.019952919905928644,0.00029097777486471047,0.0008188509721373222,0.001592476051089614
76.75,0.002705782168230634,0.011171738977207678,0.017229145764873614,2.9285028567659487e-05,0.000499231007099445,0.0011873738551490495
76.875,0.011394916552422616,0.012873299599940147,0.016418597220587357,0.0005193764929466996,0.0006628873703592767,0.0010782813387675155
77.0,0.006457494964473766,0.026233769444082785,0.02852442647734136,0.00016679696486481617,0.0027528426369811663,0.0032545716234450113
77.125,0.004672927858949171,0.020016031279513926,0.026979085304018786,8.734501909977313e-05,0.0016025660327299196,0.0029114841753660895
77.25,0.013671889027474344,0.010623549597206421,0.017088295600025952,0.0007476821983182934,0.0004514392241772188,0.0011680393860554652
77.375,0.011862767173723428,0.006214012193454167,0.004404243495309612,0.0005629009800718805,0.0001544557901615883,7.758944306390812e-05
77.5,0.0016617987931110071,0.004427583024560835,0.01310139059041294,1.10463009151408e-05,7.841396575751709e-05,0.0006865857416102429
77.625,0.01147767226706647,0.0056091969472471985,0.014169509157787195,0.000526947842680747,0.00012585236157202915,0.0008030999590904607
77.75,0.005979939990146021,0.004355883298456635,0.00845485475057138,0.00014303872914299038,7.589487723909381e-05,0.00028593827541303777
77.875,0.015067877635872794,0.008406357987307293,0.016739522253084196,0.000908163745798542,0.0002826674184430605,0.001120846421046004
78.0,0.018302199819761514,0.010200360248042942,0.00725267993258442,0.0013398820729699135,0.0004161893967594187,0.00021040546481805098
78.125,0.030768423103893203,0.004324437410197825,0.012488808879049386,0.003786783441200756,7.480303565887388e-05,0.0006238813888696911
78.25,0.003009614432140589,0.005938897190563604,0.013250614109982592,3.6231116120595675e-05,0.0001410819993603371,0.000702315097166679
78.375,0.011510477671993865,0.01110302649518557,0.009420065131618131,0.0005299643849498773,0.000493108789411171,0.0003549505083357109
78.5,0.010340179186051124,0.010493638954331929,0.013205037930748365,0.00042767722239857954,0.00044046583401549,0.0006974921070100123
78.625,0.008907431949919225,0.012991896287594685,0.01446705586306128,0.00031736937576976726,0.0006751574765904662,0.000837182821379743
78.75,0.009689744266781318,0.011930607920664983,0.028741394199507483,0.00037556457582248567,0.0005693576214265361,0.0033042709621259295
78.875,0.010376612988588252,0.010698872533817497,0.018250783558130486,0.0004306963884597536,0.0004578634939794977,0.0013323644019429043
79.0,0.002785601653372744,0.010974122084882978,0.02155042079365663,3.1038306285091856e-05,0.0004817254221356653,0.0018576825455346724
79.125,0.017890403630682193,0.012181109987207804,0.00999372392589067,0.0012802661682749063,0.0005935177620818149,0.00039949807162767843
79.25,0.015254032936891242,0.002690774190819178,0.010097441340060642,0.0009307420833590515,2.8961062983914412e-05,0.0004078332864638626
79.375,0.007414005702565673,0.017309931393720085,0.020491801804786016,0.00021986992223070525,0.0011985348994211847,0.0016796557648265256
79.5,0.009587541454879092,0.0049408987732498955,0.01294009794035961,0.0003676838045961004,9.76499227500093e-05,0.0006697845388243961
79.625,0.005052446381946501,0.0038284014526992014,0.009230257269907996,0.00010210885776977714,5.8626630732117425e-05,0.00034079059707475763
79.75,0.0032025191687575583,0.01734283671374371,0.014342989991719372,4.102451610503841e-05,0.001203095941118307,0.0008228854476102483
